update,frames,FPS,duration,return_mean,return_std,return_min,return_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm
4109,4207616,2066.69847144951,2133,-495.6923076923077,854.9636303209614,-3193.5,376.5,55.0,103.30313868193193,1.0,435.0,0.07981336303055286,-214.1615333557129,-4.457805514335632,17623.5224609375,5982.327308680105
4110,4208640,2171.787030767807,2133,-332.0769230769231,761.1502390399233,-2652.5,358.5,74.84615384615384,111.5077411275152,1.0,450.0,0.09938925690948963,-185.34103775024414,-11.210856676101685,21779.69287109375,6071.143302693069
4111,4209664,2262.870825709148,2134,-272.85714285714283,604.1547843072673,-2480.5,492.5,48.04761904761905,94.39101863574187,2.0,450.0,0.11504609696567059,-202.41097259521484,1.5051295161247253,20245.0322265625,6888.928454072991
4112,4210688,2243.0756828376507,2134,-423.21875,694.8725145833856,-2898.5,300.0,66.4375,95.44498988291633,2.0,315.0,0.06905107386410236,-198.90700912475586,14.802862405776978,18075.001220703125,9169.683429632027
4113,4211712,2267.885699802516,2135,-298.28846153846155,319.1119942384866,-1341.0,458.0,26.96153846153846,29.648557844328966,1.0,107.0,0.08253722079098225,-223.2187843322754,11.09003233909607,14693.891357421875,4220.156427746151
4114,4212736,2252.9309548775673,2135,-548.5178571428571,747.1685658220313,-2829.0,335.5,64.32142857142857,121.0637534440395,1.0,450.0,0.12693024799227715,-212.86820220947266,10.428636074066162,14280.923095703125,11423.99001547152
4115,4213760,2144.528487743889,2136,-306.8666666666667,430.06991550470275,-2090.5,491.5,26.6,42.49674497338983,1.0,212.0,0.12209542468190193,-164.72908782958984,-10.933179140090942,22777.78857421875,8880.213023527967
4116,4214784,2214.0056621241833,2136,-252.91379310344828,478.3722412400835,-1725.0,459.0,47.41379310344828,71.15573849026602,1.0,293.0,0.11383069679141045,-145.1078109741211,-31.80592632293701,24283.1875,6487.111178606662
4117,4215808,2204.477096617398,2137,-125.39583333333333,377.8209722421086,-844.0,521.5,29.291666666666668,31.177554916246326,2.0,144.0,0.12270022369921207,-162.04518127441406,-24.828997135162354,27891.56982421875,7163.21160152351
4118,4216832,2185.6794899262054,2137,-311.1979166666667,285.79521258643643,-1483.5,387.5,27.270833333333332,45.350826702926696,1.0,218.0,0.12269122153520584,-155.46828842163086,-16.173175156116486,23890.4423828125,14376.663119312056
4119,4217856,2079.2700743072396,2138,-231.29761904761904,337.95759207621023,-1379.0,484.0,24.0,31.88371729537553,1.0,164.0,0.12380956299602985,-158.71345901489258,-10.34860447049141,23078.18017578125,8721.505246364717
4120,4218880,2238.1733114951267,2138,-99.5909090909091,318.5061950433488,-723.0,477.0,42.86363636363637,41.58484804320992,2.0,182.0,0.13551689870655537,-152.24525451660156,-54.82718563079834,27874.771484375,14670.24092098806
4121,4219904,2158.0657232740746,2139,-242.70454545454547,489.560393226109,-2032.5,488.5,41.63636363636363,48.05351699790317,2.0,206.0,0.12373948283493519,-164.63707733154297,-23.309017419815063,22904.7119140625,13011.87225591308
4122,4220928,2252.927409549128,2139,-157.32608695652175,355.1550062295412,-1009.0,513.0,41.04347826086956,64.2457768944486,1.0,308.0,0.1198732890188694,-168.4503936767578,-25.81581687927246,24722.197265625,7846.389264296093
4123,4221952,2247.9889876487896,2139,-290.60869565217394,562.9631611339688,-2256.0,467.5,43.65217391304348,63.209526452936956,2.0,268.0,0.12247343547642231,-176.95749282836914,-10.273724257946014,20321.775390625,5959.46144518578
4124,4222976,2233.2981285911137,2140,-307.5833333333333,619.8124660375552,-2691.0,449.0,44.875,69.375975969111,2.0,341.0,0.12990431673824787,-172.03297805786133,-37.83411979675293,23901.3447265625,17619.243449167527
4125,4224000,2238.176810539887,2140,-224.55882352941177,395.95780681164314,-1007.5,433.0,42.0,38.38044845399037,3.0,113.0,0.13286883756518364,-176.1020164489746,15.155682802200317,17889.204345703125,7589.875278440783
4126,4225024,2272.9084167048136,2141,-478.0882352941176,645.7302577268194,-2555.0,435.0,72.52941176470588,104.65468014438996,2.0,450.0,0.11685769446194172,-193.52295303344727,14.961063861846924,21384.04150390625,9687.376999129676
4127,4226048,2257.8958857616894,2141,-326.9736842105263,474.9882401226873,-1942.5,429.5,39.421052631578945,48.6375594408853,1.0,194.0,0.10343966819345951,-200.63448333740234,10.805008888244629,14496.090576171875,7027.781460611508
4128,4227072,2087.74592983662,2142,-361.75,555.8049309996534,-2678.0,510.5,35.8235294117647,81.80733125073073,1.0,450.0,0.09924612380564213,-191.21398162841797,11.360994040966034,24120.86474609375,11493.704549203594
4129,4228096,2238.169812461307,2142,-273.61538461538464,783.9529556589416,-2682.5,456.0,57.92307692307692,114.95046527724723,3.0,450.0,0.10770070366561413,-218.21532440185547,16.245459496974945,15201.091064453125,5985.788874340447
4130,4229120,2153.5372411849708,2143,-370.86842105263156,585.2044816289085,-2026.0,374.0,64.6842105263158,93.7263949968928,1.0,389.0,0.12970013543963432,-187.42978286743164,-15.556597799062729,20387.681640625,15170.30954494248
4131,4230144,2199.751954183351,2143,-355.0,490.89298329944745,-2178.5,340.5,41.68421052631579,82.08375224288585,1.0,450.0,0.1283514592796564,-154.05170822143555,-26.379887580871582,22937.5595703125,14428.762109959454
4132,4231168,2171.7804416914228,2144,-211.8658536585366,363.73849867644367,-973.0,570.5,21.0,27.55482340141063,1.0,127.0,0.11676489003002644,-165.7279510498047,-15.530577063560486,27432.63671875,6912.46014273255
4133,4232192,2185.6817144831653,2144,-253.42592592592592,351.8975730527833,-1107.5,483.0,35.44444444444444,43.218937321617204,1.0,214.0,0.12388587556779385,-170.60949325561523,-16.43924105167389,23005.8701171875,12363.52558421953
4134,4233216,2046.074078449793,2145,-279.30434782608694,368.21805741596023,-1221.0,536.0,47.30434782608695,55.90398195556121,2.0,233.0,0.09652501158416271,-156.28014373779297,-31.745579719543457,26752.98193359375,14003.42863967656
4135,4234240,2204.473702147928,2145,-184.80645161290323,399.1051821387309,-1427.0,438.5,32.32258064516129,39.43830387700654,1.0,209.0,0.1286893766373396,-145.83100128173828,-62.50712585449219,27183.00146484375,9533.089762522213
4136,4235264,2204.481622592952,2146,-124.8695652173913,341.2035990874741,-635.5,421.0,39.52173913043478,50.150096072748056,2.0,225.0,0.10059485957026482,-170.0331916809082,-42.10427474975586,24486.4755859375,7239.919810344773
4137,4236288,2096.28810002128,2146,-198.7972972972973,322.1952668688592,-788.5,470.5,32.21621621621622,41.729589693085295,1.0,213.0,0.08715568110346794,-127.08630561828613,-50.09227752685547,29422.56982421875,10553.57519492332
4138,4237312,2144.524204597655,2147,-204.83333333333334,350.2563800218802,-1017.0,546.5,24.952380952380953,30.053089834770404,1.0,148.0,0.08809186518192291,-151.1117057800293,-23.588950991630554,25837.63232421875,10630.583001071498
4139,4238336,2135.5958536804874,2147,-281.87179487179486,321.5525581705255,-1171.5,499.5,28.53846153846154,46.021648280495654,1.0,243.0,0.09389427863061428,-142.60335159301758,-14.768441438674927,23717.5087890625,14239.715438383115
4140,4239360,2033.891807497186,2148,-164.97142857142856,394.90177698940244,-1405.0,509.0,29.428571428571427,31.362658154732554,1.0,137.0,0.09559695422649384,-134.76436233520508,-57.77755069732666,32073.17041015625,32091.01287546826
4141,4240384,2041.9990804991169,2148,-290.77777777777777,242.5311485658932,-809.0,271.0,31.555555555555557,32.975112201346,2.0,120.0,0.13937576860189438,-136.41719818115234,2.4991023540496826,25096.48095703125,8379.719701394144
4142,4241408,2122.325600333645,2149,-313.51428571428573,481.1316494283375,-2284.5,479.0,31.514285714285716,40.8106228667918,2.0,211.0,0.09362692944705486,-150.92221069335938,38.91162967681885,28562.31494140625,18624.487794731293
4143,4242432,2140.0501836869635,2149,-265.0348837209302,324.8105958889437,-1648.5,439.0,18.488372093023255,22.684255469094158,1.0,88.0,0.1138568539172411,-179.2380714416504,32.70416879653931,28274.0908203125,8147.874963774979
4144,4243456,2075.070935112835,2150,-458.6041666666667,752.1330220774151,-3178.0,388.0,44.791666666666664,70.3964837939762,1.0,335.0,0.10627961903810501,-165.65192413330078,-12.121954381465912,19576.672607421875,8668.925407276523
4145,4244480,2135.5862967408566,2150,-238.9142857142857,386.86953293094047,-1328.5,440.5,38.02857142857143,39.890912473384006,1.0,170.0,0.09878469817340374,-136.6272201538086,-43.09696578979492,30188.17919921875,15781.117453908179
4146,4245504,2185.6717040125063,2150,-242.78333333333333,351.0857132603882,-1242.5,441.5,27.733333333333334,28.93778767555591,2.0,144.0,0.07825180143117905,-151.83181381225586,0.6323328912258148,20829.7451171875,8495.160101875263
4147,4246528,2209.23053689083,2151,-331.02272727272725,353.81648033436534,-1675.0,430.5,30.0,41.369729820903416,1.0,170.0,0.09377400018274784,-196.8415298461914,46.82239246368408,16453.748779296875,7287.694522912181
4148,4247552,2167.196467064418,2151,-433.5,597.651282568318,-1880.5,296.0,70.55555555555556,78.61030623851799,1.0,252.0,0.0862841997295618,-186.64026260375977,16.16426396369934,15315.02685546875,8315.897641976622
4149,4248576,2149.0223480011687,2152,-324.8448275862069,685.4904122100227,-3165.0,473.5,54.10344827586207,97.38701493404837,1.0,450.0,0.08666351810097694,-154.16559982299805,-23.40254020690918,18768.43701171875,11828.29868173528
4150,4249600,2167.196467064418,2152,-267.6041666666667,698.6325628678537,-3152.0,493.0,51.083333333333336,88.28406644966513,1.0,450.0,0.1060111690312624,-131.5193862915039,-35.41147232055664,22168.32568359375,7372.770766972028
4151,4250624,2283.0342399271976,2153,-188.8,352.33576788815145,-676.0,354.5,46.13333333333333,30.819618571437395,1.0,100.0,0.11824259161949158,-142.93271255493164,-17.052566170692444,22405.27099609375,15773.279175772863
4152,4251648,2243.0651397343604,2153,-168.77083333333334,408.9646474932834,-926.0,528.5,63.833333333333336,89.9502949164457,1.0,450.0,0.09917072020471096,-125.10704612731934,-41.906755447387695,25250.43115234375,9556.001448698606
4153,4252672,2087.744915002129,2154,-73.5,358.9634548317724,-757.0,427.5,36.57142857142857,23.451208575966177,2.0,96.0,0.09491215646266937,-135.38909149169922,-35.46795129776001,24405.9580078125,24094.388063575065
4154,4253696,2257.8911378018015,2154,-296.72222222222223,396.56277428752344,-1262.5,516.0,35.611111111111114,38.23485740770657,1.0,123.0,0.10277734138071537,-164.6184310913086,6.841586589813232,16289.74365234375,6473.722532202407
4155,4254720,2070.8717476940583,2155,-337.2,684.120695978909,-2407.0,425.0,53.666666666666664,85.85388103568113,1.0,349.0,0.08577894233167171,-159.55302047729492,4.926820456981659,14473.910888671875,11943.040513928792
4156,4255744,2185.6739285536173,2155,-176.97142857142856,296.49972158158795,-960.0,424.0,41.22857142857143,80.470433155569,1.0,450.0,0.10696796700358391,-143.27552032470703,-39.06829643249512,24199.1875,11710.250362873863
4157,4256768,2204.4861485870906,2156,-415.0,764.3336372886575,-2519.5,544.5,62.54545454545455,91.99541849893063,2.0,395.0,0.12344696372747421,-154.79586791992188,-2.243169367313385,18598.11181640625,8368.070233294031
4158,4257792,2252.927409549128,2156,-205.3,297.75665679656373,-764.5,484.0,28.866666666666667,28.651623960179908,1.0,109.0,0.10487810336053371,-144.2397117614746,-16.878631591796875,23842.82763671875,9112.455836129164
4159,4258816,2149.0201974411702,2157,-186.1818181818182,324.95475368449183,-615.0,537.5,21.15909090909091,23.883184634057137,1.0,86.0,0.08774472028017044,-125.95744895935059,-42.430548667907715,28597.8779296875,15115.147256268916
4160,4259840,2144.528487743889,2157,-295.0348837209302,403.36244298525486,-1832.5,520.0,29.302325581395348,66.54620177993526,1.0,404.0,0.11786406114697456,-148.6884880065918,-14.423970937728882,26183.44287109375,18393.84565067301
4161,4260864,2171.7815398680436,2158,-225.19354838709677,375.3735059785583,-1028.0,429.5,31.322580645161292,37.05130453214595,1.0,137.0,0.12431919947266579,-148.06959915161133,-35.32497024536133,26954.07177734375,20884.93587316047
4162,4261888,2171.7804416914228,2158,-168.7258064516129,375.11718252347447,-1323.5,487.0,33.03225806451613,38.010596036239384,2.0,177.0,0.12064890190958977,-114.6644172668457,-31.584499835968018,25675.82421875,14543.41231735831
4163,4262912,2144.52527538261,2159,-139.7,301.6023209459768,-583.5,407.0,41.56,40.34062964307821,1.0,128.0,0.10657943412661552,-139.61035537719727,-41.891722679138184,27137.681640625,24897.52186626345
4164,4263936,2167.198654156865,2159,-245.48684210526315,321.0027358229477,-944.5,558.5,28.263157894736842,32.863100576503506,1.0,125.0,0.1070792805403471,-128.68270874023438,-12.728637456893921,26009.73974609375,15319.725510288701
4165,4264960,2228.4441377463954,2159,-185.24,486.73911122900324,-1872.5,471.0,39.72,46.82095257467537,1.0,214.0,0.10930412262678146,-135.4333610534668,-12.802607774734497,22734.94091796875,12800.620887679239
4166,4265984,2144.5263461686336,2160,-205.88888888888889,313.85934964251857,-862.0,495.0,44.407407407407405,49.39805008841668,1.0,204.0,0.11332236416637897,-142.6023712158203,-49.14372634887695,28554.21826171875,9408.512016199596
4167,4267008,2140.044852094121,2160,-204.55405405405406,256.84106937169736,-469.5,400.5,23.89189189189189,25.198438158146516,1.0,83.0,0.11330597847700119,-124.9227123260498,-17.943838834762573,25818.76220703125,14494.121349576155
4168,4268032,2195.041415303976,2161,-270.7121212121212,509.66264882827346,-2648.0,511.0,28.87878787878788,45.72298511938751,1.0,235.0,0.12330464087426662,-133.8629035949707,-20.55960774421692,27100.84130859375,8901.87380412951
4169,4269056,2199.7553341271973,2161,-251.33333333333334,361.61167784732226,-1058.5,462.0,37.333333333333336,40.706537831437124,1.0,169.0,0.11154685914516449,-133.62580680847168,-14.705585539340973,26381.251953125,14602.7003041934
4170,4270080,2247.9854578571485,2162,-199.75,433.32375790702577,-1572.5,394.0,37.75,35.886685088855266,3.0,140.0,0.11889790557324886,-135.9505672454834,-9.42002049088478,22952.33984375,13733.051599603468
4171,4271104,2204.480491097321,2162,-298.55128205128204,372.8101323811474,-1795.0,491.5,30.846153846153847,38.83531201839474,1.0,207.0,0.12438711896538734,-140.85729598999023,-7.053026437759399,24033.921875,10429.871534283933
4172,4272128,2223.611201080181,2163,-113.125,369.382275732066,-773.0,553.0,33.40625,27.153337012925316,3.0,101.0,0.11169373616576195,-110.37212753295898,-69.38349628448486,36440.9140625,18402.404639013803
4173,4273152,2158.0689763288933,2163,-258.60526315789474,247.03031344710075,-597.0,483.5,24.210526315789473,29.556509564184477,1.0,132.0,0.10442653112113476,-132.07215690612793,3.6053433418273926,20343.08203125,11801.824704722661
4174,4274176,2223.6054450014576,2164,-291.56,333.7931191621541,-980.0,439.5,29.72,33.458655083550504,2.0,108.0,0.09187719412147999,-121.6192798614502,5.307600498199463,18753.82958984375,7881.835094531577
4175,4275200,2223.604293789289,2164,-96.84,324.33891903377867,-374.5,519.0,22.64,26.42556338093854,1.0,100.0,0.07462049648165703,-114.71268653869629,-32.324541091918945,17874.68115234375,11760.529761066013
4176,4276224,2233.3016124092437,2165,-321.94642857142856,292.9599661608377,-1242.0,223.5,57.892857142857146,114.50088561283029,2.0,450.0,0.07459046505391598,-122.86117744445801,-18.12764072418213,18927.0537109375,8790.762017367446
4177,4277248,2218.7900120110035,2165,-71.44117647058823,344.90513965918484,-443.0,445.0,27.470588235294116,19.710008347683264,2.0,69.0,0.1133449487388134,-136.95781898498535,27.29171657562256,20186.328125,10499.135049884166
4178,4278272,2209.2339460253547,2166,-423.59615384615387,504.422289875922,-2303.0,494.0,54.03846153846154,103.5803221470887,2.0,450.0,0.1305445358157158,-168.44432830810547,15.675368785858154,23689.66455078125,6826.040737447136
4179,4279296,2122.325600333645,2166,-510.27272727272725,879.5553205930091,-3542.5,407.5,53.54545454545455,81.40735240009583,1.0,291.0,0.12358362413942814,-144.9389762878418,19.31184756755829,17318.27685546875,9561.294594915562
4180,4280320,2214.003379538226,2166,-252.2,287.2403473449667,-809.0,477.5,26.885714285714286,32.93176619147227,1.0,154.0,0.09905954822897911,-139.0239028930664,-13.21340274810791,22338.53271484375,10549.17947579877
4181,4281344,2140.052316331539,2167,-182.79545454545453,346.8350950540574,-721.5,456.5,41.54545454545455,31.807270856501397,2.0,107.0,0.097456444054842,-127.78384780883789,-32.75200271606445,23731.19970703125,9289.397002495623
4182,4282368,2185.6739285536173,2167,-294.22857142857146,391.731346403504,-1630.5,487.5,39.05714285714286,79.47684042074965,1.0,450.0,0.11639520898461342,-142.38277435302734,12.277963876724243,22838.61181640625,11901.144809857527
4183,4283392,2025.859167047157,2168,-277.921875,404.38636207714075,-1340.5,479.5,30.625,38.188471755230005,1.0,175.0,0.08795603923499584,-125.46232795715332,-4.852077603340149,24747.6552734375,15490.528852440624
4184,4284416,2092.005747579928,2168,-144.5681818181818,320.8317774818273,-578.0,399.0,23.727272727272727,22.93901364722202,1.0,79.0,0.07893354073166847,-139.21636962890625,-9.038566187024117,18285.96630859375,22727.58352556739
4185,4285440,2104.893238217899,2169,-322.9375,559.3615466259278,-1956.5,411.0,50.5625,68.78405406596794,2.0,279.0,0.10105716809630394,-152.4381980895996,24.86962056159973,13586.431640625,18510.727427706013
4186,4286464,2131.150510487623,2169,-307.5652173913044,617.1545381892298,-2752.5,470.0,56.56521739130435,97.4294956173801,2.0,450.0,0.1064689289778471,-128.97845268249512,-21.106598138809204,21125.08935546875,8329.28441096095
4187,4287488,2199.7553341271973,2170,-267.4259259259259,355.1074877362696,-1449.0,425.0,44.888888888888886,89.27333529706239,1.0,450.0,0.11758416518568993,-139.00451278686523,-3.7872920632362366,18783.7626953125,12823.921604792464
4188,4288512,2171.7815398680436,2170,-193.85185185185185,434.86027587445574,-1846.0,386.5,39.407407407407405,52.9949398417813,1.0,252.0,0.10531819984316826,-108.06989288330078,-63.469075202941895,25589.0859375,9070.970410136035
4189,4289536,2247.9960472653274,2171,-223.32142857142858,283.9341037196871,-872.0,425.0,41.964285714285715,83.5354852497929,1.0,450.0,0.09147235937416553,-117.27458953857422,-4.956100940704346,16282.951416015625,15484.892358667781
4190,4290560,2262.872017938732,2171,-253.34375,414.5490290194123,-1193.0,464.0,33.1875,39.69763650080443,1.0,167.0,0.12631579115986824,-138.93564987182617,24.976558685302734,16280.488037109375,22672.63135406757
4191,4291584,2247.9854578571485,2172,-357.1666666666667,521.971935441829,-2049.0,432.0,42.833333333333336,63.43741447722751,1.0,279.0,0.15542401373386383,-139.55008697509766,-9.06744909286499,16578.42724609375,12809.996042482933
4192,4292608,2223.606596214818,2172,-221.83783783783784,464.16581750045486,-1545.5,463.5,46.13513513513514,88.50382864284008,1.0,450.0,0.13449254631996155,-115.12045097351074,-49.43327045440674,24687.89501953125,12539.381004031793
4193,4293632,2238.1733114951267,2173,-158.8,338.52522308783233,-674.0,459.0,28.9,30.673930299197067,1.0,137.0,0.11809463612735271,-87.49346733093262,-38.46624279022217,30768.685546875,10928.71099698865
4194,4294656,2195.040293478355,2173,-233.76923076923077,294.5829265108825,-679.5,421.0,25.205128205128204,35.45034771604775,1.0,182.0,0.13823801651597023,-93.78602027893066,-9.80739140510559,26754.52490234375,35589.684478427174
4195,4295680,2277.959471636669,2174,-248.3,337.3512709328364,-937.0,428.0,42.88,42.12298185076646,1.0,161.0,0.11725260317325592,-116.57546806335449,-1.5996920466423035,26437.9853515625,21138.94076003419
4196,4296704,2223.6077474293706,2174,-206.16129032258064,414.752887701098,-1618.5,485.5,25.967741935483872,42.45413758548101,1.0,234.0,0.1361292116343975,-126.60274314880371,-11.549127340316772,24052.5869140625,21977.973972206924
4197,4297728,2257.8875768449893,2174,-345.7857142857143,343.55609930162336,-1432.0,343.0,38.0,54.682198722645175,1.0,202.0,0.13198311813175678,-121.68015098571777,13.570616722106934,17384.75634765625,13338.864023203934
4198,4298752,2267.888094843327,2175,-211.175,333.0398728005402,-1122.5,389.5,48.15,57.30469003493519,1.0,214.0,0.12069110944867134,-115.43618202209473,-21.34598219394684,21837.5302734375,22128.31535999744
4199,4299776,2252.927409549128,2175,-139.44736842105263,337.29628919334573,-1010.0,433.5,45.63157894736842,39.622176839579694,2.0,123.0,0.13675694912672043,-133.16780471801758,-3.53279972076416,18336.84521484375,14498.701962596822
4200,4300800,2267.874922181464,2176,-338.4583333333333,699.8117889336786,-3304.5,395.0,55.833333333333336,92.74097739882241,1.0,450.0,0.0996791236102581,-117.66221046447754,-16.855685472488403,21994.01025390625,20543.843686735683
4201,4301824,2204.4838855876983,2176,-286.05405405405406,249.92774047019594,-866.0,451.5,25.783783783783782,33.96590908952056,1.0,123.0,0.1008678562939167,-124.2207088470459,-1.1901058554649353,19384.572021484375,17695.409739854502
4202,4302848,2033.8985495990892,2177,-224.375,441.12847122465354,-1606.0,478.5,39.59375,77.70531649081354,1.0,450.0,0.09073605202138424,-101.53710746765137,-38.95590829849243,24831.81884765625,15558.922363097723
4203,4303872,2158.066807624591,2177,-163.47368421052633,385.6121406176026,-917.0,489.5,47.36842105263158,55.18410385753815,1.0,223.0,0.17084979638457298,-117.13285827636719,-19.391590118408203,20192.59619140625,11120.983012286431
4204,4304896,2092.0108424949817,2178,-210.23529411764707,343.04489149068326,-811.0,428.0,55.588235294117645,43.98269555916871,1.0,170.0,0.11637149378657341,-113.4963321685791,-18.57163691520691,21334.90625,14583.429144463196
4205,4305920,2209.2294005149934,2178,-50.5,331.8708512430128,-562.0,469.0,37.142857142857146,33.25841921949376,1.0,132.0,0.12532933428883553,-116.00704956054688,-37.596882820129395,23597.376953125,20549.430446855884
4206,4306944,2213.9976730939243,2179,-214.54166666666666,426.1035651856118,-1194.5,422.0,58.25,77.25026968669215,1.0,306.0,0.13477054238319397,-93.81781578063965,-39.872243881225586,27616.79248046875,12106.773350525951
4207,4307968,2257.8946987698455,2179,-154.85416666666666,300.019460450994,-688.5,411.5,38.166666666666664,40.26440390993292,2.0,139.0,0.12015192396938801,-109.6387710571289,-38.23564910888672,21668.798828125,8779.55752827316
4208,4308992,2252.93568199951,2180,-172.23214285714286,304.3793005604913,-551.5,505.0,24.928571428571427,24.189620813523323,1.0,62.0,0.09372483938932419,-109.3547592163086,7.747370421886444,19870.8310546875,9896.991270973096
4209,4310016,2283.026958527795,2180,-345.92105263157896,694.6540271613802,-2879.5,560.0,64.05263157894737,101.86341406341013,2.0,450.0,0.10039597749710083,-115.42175102233887,-1.2738909125328064,14501.661865234375,21041.33131795635
4210,4311040,2218.795743185998,2181,-189.8421052631579,397.12519743485575,-1744.5,491.5,34.3421052631579,51.4373795660364,1.0,285.0,0.09477025829255581,-91.42770576477051,-37.54898643493652,25153.8896484375,21252.669989356968
4211,4312064,2109.2213186686904,2181,-189.66666666666666,386.9349643889353,-1505.5,414.0,37.81481481481482,43.2023979418813,1.0,198.0,0.11766763404011726,-100.99494934082031,-31.775185108184814,24123.095703125,12584.983963838364
4212,4313088,2167.190999352613,2182,-143.9,356.41077424791746,-882.0,386.5,43.733333333333334,31.276117974511408,2.0,107.0,0.07272099424153566,-104.19818687438965,2.3639323860406876,19570.0927734375,13579.603333445431
4213,4314112,2054.2681493222776,2182,-321.73809523809524,443.6255558315459,-1371.5,383.0,50.095238095238095,61.333518189606075,1.0,251.0,0.10556378774344921,-97.62494087219238,4.661632031202316,25277.921875,13807.628872452255
4214,4315136,2149.0180468854765,2183,-297.4310344827586,561.3322318859861,-2690.0,505.0,37.48275862068966,68.32358137349327,2.0,375.0,0.10246781446039677,-122.18547248840332,19.009406089782715,18126.761962890625,12910.495675824768
4215,4316160,2066.700460403739,2183,-207.91071428571428,305.4905321648233,-722.5,500.5,25.857142857142858,27.336153828262837,1.0,109.0,0.08482783287763596,-124.02634048461914,1.3254456669092178,16063.905029296875,13157.92179797218
4216,4317184,2313.9591231563613,2183,-57.59375,425.3497170986922,-827.0,449.5,53.875,103.84415907984426,1.0,450.0,0.08007081970572472,-114.69476699829102,-27.20404863357544,18594.96875,7406.535708190751
4217,4318208,2213.9976730939243,2184,-248.83928571428572,647.3338873185293,-3025.0,545.0,48.892857142857146,98.58438708817445,2.0,450.0,0.09447839669883251,-122.77089309692383,-15.8764488697052,19738.57861328125,15358.488860643945
4218,4319232,2140.0501836869635,2184,-160.25,356.6030945539516,-1083.0,462.5,33.27272727272727,29.983604335129886,1.0,116.0,0.0870599802583456,-122.54971122741699,-6.536039978265762,20507.64111328125,9976.18136823311
4219,4320256,2243.0686540911115,2185,-339.1136363636364,841.3992125109517,-2911.0,476.0,74.5,123.13028945721756,1.0,450.0,0.08929242193698883,-113.08354949951172,-10.691437244415283,21537.31689453125,20129.053593651122
4220,4321280,2122.324551603022,2185,24.90909090909091,336.8307720625662,-406.5,488.0,36.18181818181818,38.5836003358426,2.0,170.0,0.07780884951353073,-105.38456916809082,-61.756591796875,25899.42431640625,11237.751372427392
4221,4322304,2209.228264140326,2186,-213.46296296296296,332.464086780254,-1167.0,333.5,38.333333333333336,63.67800946079336,1.0,330.0,0.10063090361654758,-113.25470352172852,-24.71770715713501,20788.3896484375,10853.284568378944
4222,4323328,2171.7881289510915,2186,-273.9583333333333,487.3101250601214,-2659.5,427.5,30.583333333333332,72.75085910145668,1.0,450.0,0.09329329244792461,-117.30559921264648,6.395115703344345,22235.763916015625,15469.254307247726
4223,4324352,2162.61982414922,2187,-197.59259259259258,279.73502796585245,-647.0,455.0,29.62962962962963,36.239070534385384,1.0,157.0,0.09702253341674805,-107.5586166381836,0.6479934453964233,20404.880859375,8468.120346180578
4224,4325376,2190.3510075691356,2187,-227.64814814814815,575.9092619954346,-2769.0,453.0,38.22222222222222,84.87739887335246,2.0,450.0,0.06674813944846392,-112.61012077331543,-22.66622757911682,20716.678466796875,14967.152634964117
4225,4326400,2209.2294005149934,2188,-241.47368421052633,584.3728638842853,-1815.5,543.5,56.8421052631579,75.41761846223491,2.0,271.0,0.07458492182195187,-98.73762702941895,-13.869187593460083,17520.3427734375,10449.74489796661
4226,4327424,2218.791158243634,2188,-183.22,389.07194913023477,-1198.0,462.0,48.76,90.25753375757617,1.0,450.0,0.06911407876759768,-107.75008583068848,-1.45163082331419,19769.4560546875,15565.151304055653
4227,4328448,2272.913228032351,2189,-261.04761904761904,310.19026053766794,-890.0,393.0,28.952380952380953,41.90973996405699,1.0,182.0,0.09503358043730259,-145.92205429077148,13.346423149108887,15648.4287109375,11350.673959525808
4228,4329472,2167.190999352613,2189,-190.42307692307693,310.2537637628173,-708.5,511.0,28.0,38.029340899242115,1.0,149.0,0.11398674547672272,-138.7462215423584,3.730885148048401,17883.7041015625,12415.65091703322
4229,4330496,2218.791158243634,2190,-375.8076923076923,713.9456060529869,-2793.5,387.5,59.23076923076923,115.40674146830142,1.0,450.0,0.1002484392374754,-107.7501163482666,4.643467903137207,23493.50244140625,9133.09334482609
4230,4331520,2190.346539430108,2190,-205.39285714285714,594.1403807955127,-2904.0,393.5,41.0,82.31168984849167,2.0,450.0,0.08505354449152946,-71.63084030151367,-41.41743278503418,25176.30029296875,19956.79175253717
4231,4332544,2135.5894823778963,2191,-134.609375,335.06873675353444,-731.5,520.5,30.3125,35.80715492398132,1.0,190.0,0.09054246358573437,-92.43865966796875,-38.70101547241211,26331.0634765625,22332.264413740784
4232,4333568,2223.6135035200145,2191,-170.53333333333333,392.9349804851801,-1265.0,438.0,38.53333333333333,79.55699564183878,1.0,450.0,0.08831041119992733,-99.25577735900879,-32.8147497177124,20702.23876953125,10059.040672996081
4233,4334592,2252.925046003034,2191,-37.42857142857143,325.16850158305414,-415.5,474.5,33.61904761904762,26.83188613159136,2.0,87.0,0.090742202475667,-74.97331809997559,-26.225711822509766,23958.92529296875,14962.67636865751
4234,4335616,2257.8946987698455,2192,-259.12,560.7720442390116,-2554.5,493.0,41.16,88.69844643509829,1.0,450.0,0.08907100185751915,-130.36680603027344,13.150439500808716,14914.540283203125,10982.079458959211
