episode,return_per_episode,num_frames_per_episode
95,240.0,44.0
96,240.0,44.0
97,-489.0,25.0
98,-489.0,25.0
99,-489.0,25.0
100,-489.0,25.0
101,-489.0,25.0
102,-489.0,25.0
103,-396.0,30.0
104,-396.0,30.0
105,-396.0,30.0
106,-396.0,30.0
107,-396.0,30.0
108,-396.0,30.0
109,-423.0,37.0
110,-423.0,37.0
111,-423.0,37.0
112,-423.0,37.0
113,-423.0,37.0
114,-423.0,37.0
115,-888.0,112.0
116,-888.0,112.0
117,-888.0,112.0
118,-888.0,112.0
119,-888.0,112.0
120,-888.0,112.0
121,-251.0,22.0
122,-251.0,22.0
123,-251.0,22.0
124,-251.0,22.0
125,-251.0,22.0
126,-251.0,22.0
127,-258.0,99.0
128,-258.0,99.0
129,-258.0,99.0
130,-258.0,99.0
131,-258.0,99.0
132,-258.0,99.0
133,-366.0,57.0
134,-366.0,57.0
135,-366.0,57.0
136,-366.0,57.0
137,-366.0,57.0
138,-366.0,57.0
139,-413.0,12.0
140,-413.0,12.0
141,-413.0,12.0
142,-413.0,12.0
143,-413.0,12.0
144,-413.0,12.0
145,-448.5,40.0
146,-448.5,40.0
147,-448.5,40.0
148,-448.5,40.0
149,-448.5,40.0
150,-448.5,40.0
151,222.5,50.0
152,222.5,50.0
153,222.5,50.0
154,222.5,50.0
155,222.5,50.0
156,222.5,50.0
157,-336.0,4.0
158,-336.0,4.0
159,-336.0,4.0
160,-336.0,4.0
161,-336.0,4.0
162,-336.0,4.0
163,-203.5,15.0
164,-203.5,15.0
165,-203.5,15.0
166,-203.5,15.0
167,-203.5,15.0
168,-203.5,15.0
169,-545.0,67.0
170,-545.0,67.0
171,-545.0,67.0
172,-545.0,67.0
173,-545.0,67.0
174,-545.0,67.0
175,-304.5,35.0
176,-304.5,35.0
177,-304.5,35.0
178,-304.5,35.0
179,-304.5,35.0
180,-304.5,35.0
181,-444.0,18.0
182,-444.0,18.0
183,-444.0,18.0
184,-444.0,18.0
185,-444.0,18.0
186,-444.0,18.0
187,-272.0,23.0
188,-272.0,23.0
189,-272.0,23.0
190,-272.0,23.0
191,-272.0,23.0
192,-272.0,23.0
193,-443.5,39.0
194,-443.5,39.0
195,-443.5,39.0
196,-443.5,39.0
197,-443.5,39.0
198,-443.5,39.0
199,-335.5,5.0
200,-335.5,5.0
